,Unnamed: 0,datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Milking_Time(seconds),Avg_Milking_Time(seconds),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr),monetary_worth
284562,408151,2018-11-14,6498,14,1,338,Dry,Pregnant,7117.0,663.0,4.42,3.93,3.06,3.06,4.32,4.38,10.2,10.8,131.0,130.0,362.0,95.0,10.0,55.0,38.0,60.0,550.0,0.0,4046.8497086418574
284566,408159,2018-11-14,6534,14,1,348,Dry,Pregnant,11684.0,941.0,4.4,4.37,3.47,3.44,4.48,4.56,8.6,8.6,139.0,154.0,361.0,131.0,6.0,61.0,25.0,78.0,367.0,0.0,5260.033095211039
284671,408296,2018-11-14,8818,14,3,278,Dry,Pregnant,8865.0,858.0,4.32,3.93,3.26,3.23,4.29,4.4,9.7,9.7,130.0,146.0,274.0,108.0,7.0,55.0,27.0,67.0,385.0,0.0,5205.727521028607
284786,408430,2018-11-14,9357,14,2,355,Dry,Pregnant,12272.0,905.0,4.67,4.67,3.37,3.43,4.88,4.91,8.7,8.8,208.0,227.0,274.0,100.0,8.0,58.0,31.0,44.0,463.0,0.0,7503.491669029175
284810,408470,2018-11-14,9460,14,2,281,Dry,Pregnant,13047.0,1096.0,4.54,4.18,3.22,3.21,4.79,4.78,9.5,9.4,129.0,136.0,284.0,97.0,9.0,58.0,36.0,46.0,523.0,0.0,6420.780661598069
285011,408703,2018-11-14,9968,14,1,348,Dry,Pregnant,7570.0,612.0,4.5,4.33,3.31,3.31,4.75,4.83,9.5,9.0,145.0,148.0,324.0,113.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3400.4296032616385
285087,408804,2018-11-14,11080,14,1,362,Dry,Pregnant,10292.0,756.0,4.38,4.19,3.3,3.28,4.42,4.54,9.0,8.6,189.0,162.0,335.0,184.0,7.0,70.0,34.0,57.0,490.0,0.0,6130.868076320384
285096,408816,2018-11-14,11098,14,1,322,Dry,Pregnant,13682.0,1112.0,4.06,3.94,3.26,3.26,4.55,4.54,9.2,9.3,151.0,161.0,257.0,140.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9489.14550140902
285117,408853,2018-11-14,11159,14,1,320,Dry,Pregnant,12204.0,855.0,4.04,4.14,3.16,3.27,4.47,4.56,9.1,8.8,209.0,206.0,251.0,95.0,9.0,63.0,39.0,38.0,571.0,0.0,6968.136863796253
285120,408858,2018-11-14,11165,14,1,268,Dry,Pregnant,15758.0,1368.0,4.09,4.18,3.02,3.07,4.87,4.89,8.6,8.6,199.0,199.0,269.0,136.0,6.0,80.0,33.0,50.0,477.0,0.0,10013.471695405598
